69,6360b6877e77a58d644d1337,CS 591 DS,500,Tianyin Xu,1,"['CS 598IG', 'CS 425']",Fall,2021,Topic: Advanced Seminar in Distributed Systems. Prerequisite: CS 598IG or CS 425 or any basic course on distributed systems.
70,6360b6877e77a58d644d1338,CS 591 FAC,500,N/A,1,N/A,Spring,2015,"Seminar on topics of current interest as announced in the Class Schedule. Course Information: Approved for S/U grading only. May be repeated in the same or separate terms if topics vary. Prerequisite: As specified for each topic offering, see Class Schedule or departmental course description."
71,6360b6877e77a58d644d1339,CS 591 FM,500,Elsa Gunter,1,N/A,Fall,2019,Topic: Formal Methods.
72,6360b6877e77a58d644d133a,CS 591 GFX,500,John C Hart,1,N/A,Spring,2016,Topic: Research Topics in Computer Graphics.
73,6360b6877e77a58d644d133b,CS 591 HAN,500,Jiawei Han,1,"['CS 412', 'CS 512', 'CS 446', 'CS 411']",Spring,2015,"Topic: Advanced Seminar on Data Mining. Prerequisite: One or more of the following courses -CS 412, CS 512, CS 446 or CS 411 or some related CS or statistics courses, or with a good background on data mining, statistics, machine learning and database systems."
74,6360b6877e77a58d644d133c,CS 591 HCI,500,Alex Kirlik,1,N/A,Spring,2019,Topic: Seminar in Human-Computer Interaction.
75,6360b6877e77a58d644d133d,CS 591 IG,500,Indranil Gupta,1,"['CS 598IG', 'CS 425']",Fall,2022,Topic: Advanced Seminar in Distributed Systems. Prerequisite: CS 598IG or CS 425 or any basic course on distributed systems.
76,6360b6877e77a58d644d133e,CS 591 JE,500,Jeff Erickson,1,N/A,Fall,2016,"Topic: Discussion, practice, and feedback on best practices for teaching upper division theory courses. Aimed at teaching assistants in CS 374, but open to other students interested in teaching. Contact Jeff Erickson for details. Prerequisite: Instructor permission Class will meet in 3405 Siebel Center"
77,6360b6877e77a58d644d133f,CS 591 JM,500,Jose Meseguer,1,"['CS 476', 'CS 477']",Spring,2019,Topic: Maude Seminar. Prerequisite: CS 476 or CS 477.
78,6360b6877e77a58d644d1340,CS 591 LRS,500,Lui Sha,3,N/A,Fall,2022,"Improve your research skills investigates five important research topics 1) Building a Synergistic Team, 2) Picking the Right Area for Yourself, 3) Research Methods, 4) Writing Papers, and 5) Presentation Method. For example, here is the lecture on writing papers and a team?s own presentation on writing papers. To learn more about R&D skills development, please visit my class website. Class Website: https://wiki.illinois.edu/wiki/pages/viewpage.action?spaceKey=cs598lrs&title=Home"
79,6360b6877e77a58d644d1341,CS 591 LVK,500,Laxmikant V Kale,1,N/A,Spring,2019,Topics in Parallel Programming with Migratable Objects.
80,6360b6877e77a58d644d1342,CS 591 MH,500,"['Andreas Paul Eberhard Kloeckner', 'Luke Olson']",1,N/A,Fall,2022,Topic: Scientific and Parallel Computing.
81,6360b6877e77a58d644d1343,CS 591 PHD,500,Robin Hillary Kravets,1,N/A,Fall,2022,Orientation for new PhD students.
82,6360b6877e77a58d644d1344,CS 591 RHC,500,Roy H Campbell,1,"['CS 225', 'CS 423']",Spring,2019,Topic: Security Reading Seminar. Prerequisite: CS 225 and CS 423.
83,6360b6877e77a58d644d1345,CS 591 SCH,500,"['Darko Marinov', 'Robin Hillary Kravets']",1,N/A,Fall,2022,This seminar is recommended for senior PhD students starting their job search within the next 12-18 months.
84,6360b6877e77a58d644d1346,CS 591 SE,500,"['Tianyin Xu', 'Lingming Zhang', 'Reyhaneh Jabbarvand']",1,N/A,Fall,2022,"Topic: Software Engineering Research Seminar. This seminar is about software engineering research, not focusing on practice. Most meetings discuss recent or seminal research papers. If interested in the seminar, please sign up to the soft-eng mailing list from http://wiki.cites.illinois.edu/wiki/display/SoftEng"
85,6360b6877e77a58d644d1347,CS 591 SN,500,"['Tianyin Xu', 'Aishwarya Ganesan', 'Indranil Gupta', 'Ram Alagappan']",1,N/A,Fall,2022,"UIUC SysNet seminar is a weekly meetup for anyone interested in systems and networking research at University of Illinois at Urbana-Champaign. We discuss recent significant work (e.g., published at top-tier conferences), critique each other's projects, and identify new research directions/ideas."
86,6360b6877e77a58d644d1348,CS 591 TA,500,"['Blake Everett Johnson', 'Mattox Alan Beckman', 'Yuting Wu Chen']",1,N/A,Fall,2022,Topic: TA Seminar; Teaching Assistant Training.
87,6360b6877e77a58d644d1349,CS 591 TCI,500,"['Klara Nahrstedt', 'Ahmed Mohamad Fawaz', 'Jiangmeng Zhang', 'Peter Sauer', 'William H Sanders']",1,N/A,Fall,2014,"Topic: Trustworthy Cyber-Infrastructure for Next Generation Power Grid. Class will Meet in 301 CSL The course provides students a fundamental understanding of the electric power systems? smart grid domains ? with emphasis upon the interplay between the domains and supporting cyber security requirements. Course content bridges the gap between computer science and power engineering disciplines including power system fundamentals, supporting computer network requirements/fundamentals, and cross-cutting cyber security concepts. Combines lecture, discussion, and hands-on laboratory work to provide and intuitive, enduring understanding of the fundamental concepts."
88,6360b6877e77a58d644d134a,CS 591 TCS,500,Jeff Erickson,1,"['CS 573', 'CS 579']",Spring,2019,Topic: Topics in Algorithms and Theoretical Computer Science. Prerequisite: CS 573 or CS 579. This course will meet in 3405 SC.
89,6360b6877e77a58d644d134b,CS 591 TXT,500,ChengXiang Zhai,2,N/A,Fall,2019,"Topic: Text Information Management and Analysis Text data are rich in semantic content and often contain valuable information such as human opinions and preferences. They play an important role in all big data applications. Text mining is the process of converting big unstructured text data into actionable knowledge to support user tasks and decision making. CS 591txt is a seminar on current topics in the text mining field, which is closely related to data mining, natural language processing, information retrieval, and machine learning. Students will read, discuss, and analyze the latest research in text mining techniques and applications."
90,6360b6877e77a58d644d134c,CS 598 AGO,500,N/A,N/A,N/A,N/A,N/A,N/A
91,6360b6877e77a58d644d134d,CS 598 AGP,500,Aditya G Parameswaran,4,N/A,Fall,2017,"The course explores two complementary roles for humans as applied to interactive data analytics: one, where humans are the analysts performing or supervising the analysis; here, the emphasis is on building usable tools for these analysts, and second, where humans are the crowdsourced workers assisting with the computation and analysis; here, the emphasis is on having humans process as little data as possible while gaining maximum benefit. Students will read a number of papers -- both important landmark papers as well as cutting-edge papers, act as a discussant for a paper at least once, and complete a semester-long implementation project. Familiarity with basic databases, machine learning, and algorithms expected."
92,6360b6877e77a58d644d134e,CS 598 AK,500,Alex Kirlik,4,CS 225,Fall,2021,"Conceiving, designing, performing, analyzing data and reporting the results of experiments in HCI contexts and evaluating interactive technologies in engineering. Topics include defining the research question, selecting experimental objects, tasks, and participants, the ethical protection of subjects, selecting an experimental design, threats to validity, the collection and analysis of both qualitative and quantitative data, and reporting experimental research in publications. Prerequisite CS 225. For up-to-date information about CS course restrictions, please see the following link: http://go.cs.illinois.edu/csregister"
93,6360b6877e77a58d644d134f,CS 598 AO2,500,Allen H Renear,4,N/A,Fall,2022,This course is only for students that are in the online Computer Science MCS/MCS-DS Program.
94,6360b6877e77a58d644d1350,CS 598 APK,500,Andreas Paul Eberhard Kloeckner,4,N/A,Fall,2019,"Fast Algorithms & Integral Equations Near-linear-complexity (fast) numerical algorithms and related numerical methods, mainly for the numerical solution of elliptic partial differential equations, such as Laplace, Helmholtz, Stokes, Maxwell's, or elasticity. Numerical rank, complexity/accuracy trade-offs, notions of convergence. Multi-level compression schemes. Tree codes, Fast Multipole Methods. Potential Theory and Integral Equations. Quadrature. Fast, compression-based, linear-time direct solvers based, randomized linear algebra. Fast function transforms: Uniform and non-uniform FFTs, Butterfly algorithms. Prerequisites: Linear Algebra, programming experience, some exposure to Partial Differential Equations."
95,6360b6877e77a58d644d1351,CS 598 BAN,500,Arindam Banerjee,4,"['CS 225', 'CS 446', 'CS 498']",Fall,2021,"Deep Generative and Dynamical Models Recent years have seen considerable advances in generative models, which learn distributions from data and also generate new data instances from the learned distribution; and dynamical models, which model systems with a dynamical or temporal component. Both of these developments have been leveraging advances in deep learning. The course will cover key advances in generative and dynamical models, including variational auto-encoders, normalizing flows, generative adversarial networks, neural differential equations, physics guided machine learning, among other topics. The course will be based on lectures, paper readings, presentations, and a course project. The course will assume the students have taken introductory courses in machine learning and deep learning equivalent to CS 446: Machine Learning and CS 498: Intro to Deep Learning. CS 225. For up-to-date information about CS course restrictions, please see the following link: http://go.cs.il"
96,6360b6877e77a58d644d1352,CS 598 CAC,500,Camille Cobb,4,CS 225,Fall,2021,"Cybersecurity and privacy solutions are often designed to address the needs of the majority. Increasingly, researchers have recognized that some people -- particularly those in vulnerable situations -- may have different security and privacy requirements and may experience greater harm if these requirements are not met. The course will include lectures, but it will be driven by student presentations of research papers. Additionally, students will complete course projects -- ideally, aligned with their existing research -- to put into practice the ideas covered in the readings. The course will assume only a basic prior understanding of security, privacy, and HCI; however, students with more expertise in these areas may get more out of their course projects. Prerequisite CS 225."
97,6360b6877e77a58d644d1353,CS 598 CAL,500,Ling Ren,4,N/A,Spring,2021,"This course covers classic results and recent advances in consensus algorithms. The course studies different problem formulations of consensus including Byzantine agreement, broadcast primitives and state machine replication (a.k.a, blockchains); different models and assumptions regarding timing, fault pattern, cryptography, and setup; state-of-art algorithms and lower bounds under various combinations of settings; common algorithm design techniques including randomization, leader-based approach, and quorum systems; Nakamoto?s new permissionless model, longest-chain paradigm, the Bitcoin protocol, its mathematical analysis, proposals to improve Nakamoto consensus; longest-chain protocols with other resources or stake, and their connection to classic consensus algorithms; and recent advances in consensus algorithms inspired by Nakamoto's paradigm."
98,6360b6877e77a58d644d1354,CS 598 CG,500,Carl Gunter,4,N/A,Spring,2022,"Title: CS598CG Security and Privacy for Home IoT Description: The Internet of Things (IoT) for homes describes an increasing deployment of networked devices located in homes and able to collect sensor inputs, communicate via local networks and the internet, and actuate events within the home. Examples include networked thermostats, fire alarms, security systems, and home health monitoring systems. They also include smart speakers and appliances. The course will explore the security and privacy ramifications of such devices covering both issues with the devices themselves and their broader ecosystem of smartphones and cloud systems."
99,6360b6877e77a58d644d1355,CS 598 CLF,500,Christopher Wardlaw Fletcher,4,N/A,Fall,2019,"Secure Processor Design and Foundations in Applied Cryptography With the emergence of systems such as ARM Trustzone and Intel Software Guard Extensions, secure processors have become one of the next frontiers in secure systems design. Secure processors allow emerging applications (e.g., computation outsourcing) to be realized with a significantly smaller trusted computing base and/or significantly reduced performance overheads, relative to a pure software solution. This course will bring students to the cutting-edge in secure processor architecture by examining the interplay between hardware, software and applied cryptography in these systems. The course day-to-day will be readings and discussion of top papers in the field. Course assignments will give students hands-on experience with the Intel Software Guard Extensions (SGX) SDK, building secure applications and evaluating their security. The end of semester will culminate in an original research project."
100,6360b6877e77a58d644d1356,CS 598 CM,500,Charith Mendis,4,CS 225,Fall,2022,"ML for compilers and architecture This course will explore how modern machine learning techniques are used in compilers and in computer architecture for systems decision making. We will first go through the basics of modern deep learning techniques including primers on different neural network architectures and the basics of sequential decision making. Then, we will cover how these techniques are used in the context of systems decision making including compiler optimizations, auto-tuning, performance modelling, performance aware neural architecture search, hardware systems design etc. We will go through recent papers on each topic to understand and to critically evaluate the latest developments in this space. This course will help prepare students for independent research in the covered topic areas. Prerequisite CS 225. For up-to-date information about CS course restrictions, please see the following link: http://go.cs.illinois.edu/csregister"
101,6360b6877e77a58d644d1357,CS 598 CPS,500,Marco Caccamo,4,N/A,Spring,2017,"Course description: In this course, we will delve into topics that deal with the design and temporal analysis of cyber-physical and embedded systems. The goal of this course is to provide a deep understanding about resource management, analysis and safety of modern embedded systems that interact with the physical world, especially those that have different degrees of criticality and stringent timing requirements. Examples of such systems include modern automobiles, avionics and flight systems, space vehicles and satellites, medical equipment, power distribution grid, and robotics devices among others. This course has a seminar-based structure where instructor and students give in class presentations about state-of-art research papers published in top conferences and journals. The course is structured to improve students' research skills and their ability for critical thinking. In-class discussion will focus on state-of-art research work on cyber-physical and real-time embedded systems"
102,6360b6877e77a58d644d1358,CS 598 CSC,500,Chandra Sekhar Chekuri,4,CS 573,Fall,2014,"Title: Algorithms for Big Data This course will describe some algorithmic techniques developed for handling large amounts of data that is often available in limited ways. Topics that will be covered include data stream algorithms, sampling and sketching techniques, and sparsification, with applications to signals, matrices, and graphs. Emphasis will be on the theoretical aspects of the design and analysis of such algorithms. Prerequisites: CS 573, good background in (discrete) probability"
103,6360b6877e77a58d644d1359,CS 598 CXZ,500,ChengXiang Zhai,4,N/A,Fall,2016,"Topic: Advanced Topics in Information Retrieval. Advanced concepts, models, and algorithms in information retrieval and text mining, including both historical milestones and major recent developments in the field. Topics include information retrieval models, statistical language models, information retrieval evaluation, applications of machine learning in information retrieval and text mining, and other emerging new topics."
104,6360b6877e77a58d644d135a,CS 598 DAF,500,David Forsyth,4,N/A,Spring,2017,"We will use an existing autonomous vehicle platform to investigate a variety of topics. Major problems of interest are: Vision based object detection, tracking and classification, for object classes that include pedestrians, cars, trucks, both static and moving; Multi-lane model detection using a forward facing mono-camera, including estimating distance to the left/right lane including adjacent lanes, lane confidence values, lane type (dashed, solid, etc); On road free-space detection; Traffic light detection; Camera based localization; Traffic sign and speed limit recognition; Surround view with object detection and classification; Birds eye view 360 degrees around a vehicle; Sensor fusion including camera objects, lidar objects and radar tracks. Evaluation will be by project. Enrollment by consent of instructor."
105,6360b6877e77a58d644d135b,CS 598 DEL,500,Payam Delgosha,4,N/A,Fall,2022,"Many modern data arrives in a form that is best represented by combinatorial structures such as graphs, rather than classical time series. Graphs show up in various examples and applications, ranging from social networks and internet graphs to biological data. Modeling the interaction between objects as a graph allows us to better understand, analyze, and predict the behavior of such networks. Such understanding is crucial in subsequent applications, including but not limited to estimation, learning, data compression, and community detection. The focus of this course is to study mathematical tools to analyze graphs, specifically random graphs as models for large graphical data. We further employ this analysis to discuss several applications such as epidemiology and learning. This is a graduate level course which is open to graduate students with a good level of mathematical maturity and a strong background in probability, as well as some basic background in graph theory. In this course"
106,6360b6877e77a58d644d135c,CS 598 DHP,500,David Padua,4,N/A,Spring,2019,"Topic: Compiler Techniques for Parallelism The focus of this course is compiler transformations to map computations onto parallel computing devices and systems including microprocessor SIMD vector extensions, multicores, and distributed memory computers. Specific topics include: dependence analysis, loop restructuring techniques for parallelism and locality, transformation of recursive computations, analysis and optimization of explicitly parallel constructs, optimization heuristics, and autotuning strategies for compiler optimization."
107,6360b6877e77a58d644d135d,CS 598 DK,500,Dakshita Khurana,4,N/A,Spring,2021,"Cryptography, that started as the study of secret communication, has undergone a major revolution in the last few years. It now helps us realize a variety of seemingly impossible tasks: from allowing computations on secret data without revealing the data itself, to offloading computation to untrusted clients while maintaining verifiable results, and even making programs unintelligible while preserving functionality. This course will cover a selection of such cutting-edge topics in modern cryptography. We will understand how an adversary that breaks advanced protocols can be transformed into an adversary that contradicts a basic assumption such as the hardness of factoring. Our focus will be on understanding key ideas in cryptography research published over the last few years, and identifying new directions and problems for the future. This is a seminar course in Cryptography. Students will be expected to read and discuss research papers in the second part of the course."
108,6360b6877e77a58d644d135e,CS 598 DWH,500,Derek W Hoiem,4,CS 225,Fall,2021,"3D Vision This is an advanced course that will cover the fundamental concepts and latest research in 3D vision, including SfM, stereo, MVS, SLAM, 3D surface fitting, texturing, single-view prediction and reconstruction, object and scene models, and novel view synthesis. There will be a mix of lectures, paper reading and review with small group discussion, programming assignments, and a final project. Prerequisite is graduate-level computer vision or research experience related to 3D vision, CS 225. For up-to-date information about CS course restrictions, please see the following link: http://go.cs.illinois.edu/csregister"
109,6360b6877e77a58d644d135f,CS 598 ECH,500,Eshwar Chandrasekharan,4,CS 225,Fall,2021,"In this course, we will explore recent advances in detecting and discouraging antisocial behavior on the Internet. Focusing on a combination of sociological foundations and recent advances in HCI, NLP, and human-centered AI, we will examine online moderation through three lenses: understanding, building, and evaluating. First, we will survey the large spectrum of abusive behavior prevalent on the Internet and understand how current research defines such behavior. Next, we will examine existing moderation tools built using computational techniques and social computing theory. Finally, we will review experimental studies, surveys and real-time deployments that evaluate the efficacy of moderation strategies. Through this course, students will read and critique high-impact research papers, lead and engage in class discussions, provide and receive constructive peer-feedback, and execute a new research project for their final paper. Prerequisite CS 225. For up-to-date information about"
110,6360b6877e77a58d644d1360,CS 598 EKS,500,Elahe Soltanaghai,4,N/A,Fall,2022,"This course explores the principles and practice of smart physical places and things. New devices have been added to cities, homes, factories, cars, and even to humans (inside and out), hoping that this influx of technology will help us solve pressing societal issues in all facets of life such as energy, personal health, environment, or safety. The challenges, however, remain in designing and scaling the hardware platforms, networking protocols, and machine perception algorithms to enable this new class of computing. This course will cover state-of-the-art research papers that address various visions of the future platforms supporting smart and connected systems. It will also stress the cyber physical aspects of these systems, providing safe, secure, and efficient interaction with the physical world. This course will offer significant hands-on experience through a semester-long project and paper critiques (course website: https://elahe.web.illinois.edu/598EKS.html For up-to-date infor"
111,6360b6877e77a58d644d1361,CS 598 EWS,500,Eshwar Chandrasekharan,4,N/A,Spring,2021,"Description: In this course, we will explore how social behaviors are mediated by computational systems. Focusing on recent advances in HCI, NLP, and human-centered AI, we will understand, build, and evaluate social computing systems. Through this course, students will read and critique high-impact research papers, lead class discussions, provide and receive constructive peer-feedback, engage with guest speakers, and execute a new research idea for their final paper."
112,6360b6877e77a58d644d1362,CS 598 GDS,500,Gagandeep Singh,4,N/A,Fall,2021,"For up-to-date information about CS course restrictions, please see the following link: http://go.cs.illinois.edu/csregister Logic and Artificial Intelligence Given the black-box nature of the state-of-the-art AI models and the lack of associated formal guarantees, there is a growing interest in using formal methods for AI-based systems to ensure their reliability and interpretability. This direction is a key component of the so-called ?Third wave of AI?. Similarly, there is a growing interest in leveraging data-driven machine learning for knowledge discovery and boosting logical inference. This course will introduce recent developments in both directions and outline several promising future research directions. Overall, the students will be exposed to the following topics: Training and querying with logic Verification of AI systems Robust training methods Machine learning for verification Programming by example Probabilistic circuits Symbolic explanations of neural networks"
113,6360b6877e77a58d644d1363,CS 598 HAZ,500,Han Zhao,4,"['CS 225', 'CS 446']",Fall,2021,"Transfer Learning While modern deep learning has achieved remarkable success in supervised learning, including image classification, speech recognition, machine translation, and game playing, this success crucially hinges on the assumption that the training data distribution (approximately) matches the test data distribution. This course will cover topics related to machine learning under the scenario where the training and test distributions are related, but not the same. We will study how to quantify the relatedness between distributions, tasks, and how the structure between them could be used to facilitate more efficient and effective learning. In particular, this course will cover the following topics, often from a representation learning perspective: domain adaptation/generalization, multitask learning, meta-learning, and adversarial robustness. Suggested Prerequisites: CS 225, and CS 446, Machine Learning or an equivalent introductory course on machine learning. For up-to-da"
114,6360b6877e77a58d644d1364,CS 598 HS,500,Hari Sundaram,4,CS 225,Fall,2021,"Topic: Advanced Social & Information Networks This is a deep dive into classic and recent, exciting results in network analysis, with particular emphasis on behavioral models. We shall discuss cascades, influence maximization, strategic behavior on networks, and mechanism deign. Prerequisite CS 225. For up-to-date information about CS course restrictions, please see the following link: http://go.cs.illinois.edu/csregister"
115,6360b6877e77a58d644d1365,CS 598 JBR,500,Reyhaneh Jabbarvand,4,N/A,Spring,2022,Objectives: The purpose of this course is to help students explore and understand the applications of machine learning to solve real-world software engineering problems. Students will become familiar and obtain knowledge about (1) fundamentals and advanced topics in software engineering as well as (2) how machine learning and data mining techniques can be used at different stages of software development to ensure quality and reliability of software
116,6360b6877e77a58d644d1366,CS 598 JGE,500,Jeff Erickson,4,N/A,Fall,2020,"Algorithms for 1D Structures. Entirely online with some mix of asynchronous and synchronous components that may vary over the semester and based on needs of students and instructor. This course will be a broad introduction to algorithms for curves and graphs embedded in the plane or other surfaces. Algorithmic questions about curves have been a driving force in topology since its inception more than a century ago. Planar and near-planar graphs have long been fertile ground for algorithms research, both because they naturally model many classes of networks that arise in practice, and because they admit simpler and faster algorithms than more general graphs. There is a rich interplay between these two domains, drawing on a common pool of techniques from geometry, topology, and combinatorics. Potential topics include topological graph theory; homotopy, homology, and other topological invariants; specialized algorithms for shortest paths, maximum flows, and minimum cuts; efficient a"
117,6360b6877e77a58d644d1367,CS 598 JHM,500,Julia Constanze Hockenmaier,4,"['CS 446', 'CS 498', 'LING 406', 'CS 546']",Spring,2013,"Topic: Advanced NLP: Theory and applications of Bayesian models. In recent years, Bayesian techniques have been applied to a number of natural language processing tasks. The aim of this course is to provide students with an understanding of the theory behind these models, and to enable them to apply these techniques in their own research. We will study Bayesian models such as Latent Dirichlet Allocation (topic models) and (Hierarchical) Dirichlet Processes and their applications to various natural language processing tasks. We will review both variational and sampling-based inference algorithms. The course will consist of a mixture of lectures and seminar-style presentations. A large component of this course will be a research project. Prerequisites: Machine learning (CS446), prior exposure to NLP (one of CS498, LING406, CS546) or approval of the instructor."
118,6360b6877e77a58d644d1368,CS 598 JP,500,Jian Peng,4,N/A,Fall,2020,"All class meetings will be online and synchronous. This course focuses on modern machine learning techniques in computational biology, including probabilistic modeling, feature selection, graphical models, approximate inference and learning, Monte Carlo methods and neural networks. Students will learn the development of the theoretical concepts for these methods and the applications of these methods to a variety of problems in computational biology. This course is appropriate for graduate students in computer science, bioengineering, mathematics and statistics. Familiarity with basic statistics, probability and algorithms is expected. For up-to-date information about CS course restrictions, please see the following link: http://go.cs.illinois.edu/csregister"
119,6360b6877e77a58d644d1369,CS 598 KGK,500,Karrie Karahalios,4,N/A,Fall,2020,"This course will be taught online/ synchronously. Topic: Social Spaces on the Internet Social Spaces on the Internet. The Internet is home to a panoply of varieties of human interaction. Social media, interactive games, telepresence, online environments, and simple text e-mails now mediate our normal experiences of education, medicine, politics, business, sociality, collective action, and more. Unbeknownst to many users, these systems incorporate algorithmic interventions that alter prior expectations. As the Internet has become an infrastructure for social life and society itself, our ability to measure and represent that society is transforming. This class explores the presentation of self, the presentation of collectives, the presentation of news, and social dynamics in these online spaces ? and how algorithmic intervention shapes them from the perspective of social signalling theory. Topics covered include: resumes of the 22nd century, why people share ?fake? news, the m"
120,6360b6877e77a58d644d136a,CS 598 KKH,500,Kris K Hauser,4,CS 225,Fall,2022,"Advanced computational topics in robotics A graduate survey course on robotics, focusing on mathematic foundations, algorithms, machine learning, and integrating software and hardware systems. Lecture topics will include physics simulation, collision checking, motion planning, probabilistic filtering and tracking, 3D perception, and robot learning. Students will read current academic papers and carry out a semester-long, team-based project. Special restrictions: no limits on CS and non-CS enrollment. Prerequisite CS 225. https://cs598kkh2022.web.illinois.edu/ For up-to-date information about CS course restrictions, please see the following link: http://go.cs.illinois.edu/csregister"
121,6360b6877e77a58d644d136b,CS 598 KN,500,"['Klara Nahrstedt', 'Hongpeng Guo']",4,N/A,Fall,2020,"This course will be taught online / synchronously. Advanced Multimedia Systems Topic: Advanced Multimedia Systems. Multimedia data and underlying systems and networks that service multimedia (multi-modal sensory) data are becoming ubiquitous. In the Advanced Multimedia Systems class we will explore major advances that are made in multimedia data, systems and networks to enable next generation multimedia applications such as Skype, YouTube, Flickr and others. We will take the end-to-end approach and explore an integrated view of multimedia systems ranging from 2D and 3D video and audio, advanced compression techniques H.264, MPEG4 and MPEG-7, new multimedia transport protocols and Quality of Service, Content Distribution and Peer-to-Peer networks, multi-modal synchronization, machine learning and deep learning techniques for multi-modal data, services such as Voice-over-IP, Video Conferencing, Video-on-Demand, and subjective and objective Quality of Experiene evaluation methods for"
122,6360b6877e77a58d644d136c,CS 598 LCE,500,Vikram Adve,4,N/A,Spring,2022,"This course will be a literature review of recent papers on compilers and optimization techniques for resource-constrained heterogeneous parallel systems used in edge computing. Such systems increasingly use specialized, domain-specific accelerators to deliver the necessary performance and energy efficiency under tight resource constraints. We will begin with a brief discussion of example domains important in edge computing applications, e.g., computer vision, image processing, speech processing, SLAM, and autonomous control systems. The course will then cover relevant papers in the areas of compilers, optimization techniques, and accuracy-performance-energy tradeoffs for such systems."
123,6360b6877e77a58d644d136d,CS 598 LRW,500,Lawrence Rauchwerger,4,N/A,Fall,2019,"Portable High Performance Computing means portable performance in time and space. In other words, the performance of programs requiring HPC (resource intensive codes) need to be portable across the main existing architectures and across the machines that will be developed in time. In order not to have to rewrite entire applications to port them across systems we raise the level of abstraction at which programs are written and leave the details of mapping the application onto the architecture to the vendors themselves. One way to achieve portable performance of applications and ease of programming effort is to use a hierarchical system of generic and domain specific libraries. Libraries can be built on top of the existing software development infrastructure, i.e. do not require new compilers, debuggers, etc. performance Libraries have to implement parallel algorithms and programs without requiring the user to deal with the complexities of parallel program execution on a parallel"
124,6360b6877e77a58d644d136e,CS 598 LVK,500,Laxmikant V Kale,4,N/A,Fall,2016,"Topic: Parallel programming with migratable objects. This course will teach and explore a method for parallel programming that can be used to program multicore desktop (with and without accelerators), small clusters, as well as petascale/exascale computers, with the same programming model. The model is based on the idea of over-decomposing the computation into a large number of interacting objects, mostly independent of the number of processors, and to empower an intelligent runtime system decide where and when the objects execute. Pre-requisite: No specific course requirements. Good sequential programming experience in C++ and/or Java."
125,6360b6877e77a58d644d136f,CS 598 MAF,500,Michael A Forbes,4,N/A,Fall,2017,"Title: Pseudorandomness Description: Pseudorandomness is the study of efficiently constructing objects that share desirable features of random objects, yet require no randomness to describe. The theory of pseudorandomness influences and draws from areas in computer science such as computational complexity, algorithms, and cryptography; as well as areas of mathematics such as combinatorics and number theory. This course will explore the core aspects of pseudorandomness by constructing foundational pseudorandom objects such as expander graphs, error-correcting codes, randomness extractors and pseudorandom generators, as well as presenting key techniques such as spectral graph theory, (derandomized) concentration bounds, and the polynomial method. Prerequisites: basic familiarity with probability, linear algebra, algorithms, and computational complexity"
126,6360b6877e77a58d644d1370,CS 598 MAN,500,Manoj M Prabhakaran,4,N/A,Spring,2016,"For more information regarding this course, please see http://courses.engr.illinois.edu/cs598man/fa2011/"
127,6360b6877e77a58d644d1371,CS 598 MEB,500,Mohammed El-Kebir,4,N/A,Spring,2022,"Title: Computational cancer genomics This course focuses on recent algorithmic methods in cancer genomics, including somatic variant calling, phylogeny inference and identification of driver mutations. Students will study the underlying principles of these methods and the application of these methods to cancer genomics data. This course is appropriate for graduate students in computer science, bioengineering, mathematics and statistics. Familiarity with basic statistics, probability and algorithms is expected. For up-to-date information about CS course restrictions, please see the following link: http://go.cs.illinois.edu/csregister"
128,6360b6877e77a58d644d1372,CS 598 MP,500,Madhusudan Parthasarathy,4,N/A,Fall,2021,"CS598MP: Software Verification, Program Synthesis, and Interpretable AI Course website: https://courses.grainger.illinois.edu/cs598mp Though the formal title is ?Software Verification?, this topics course will be on the intersection of software verification, program synthesis, and interpretable machine-learning. After a quick introduction to verifying software using mostly logic-based techniques and abstraction, we will use this as a basis to explore program synthesis and machine-learning of interpretable concepts. The topics on program synthesis and interpretable machine learning will include: - Program and expression synthesis o Exact learning from specifications (in particular, SyGuS) o Exact learning from input-output examples (programming by examples) o Learning from noisy examples - Learning logics o Logics that admit efficient learning (passive, online, one-class classification, active, etc.) o A general theorem of exact learning of logics o Learning logical expressions"
129,6360b6877e77a58d644d1373,CS 598 OOK,500,Sanmi Koyejo,4,N/A,Spring,2021,Subject offerings of new and developing areas of knowledge in computer science intended to augment the existing curriculum. See Class Schedule or departmental course information for topics and prerequisites. Course Information: May be repeated in the same or separate terms if topics vary.
130,6360b6877e77a58d644d1374,CS 598 OSS,500,Adam Bates,4,N/A,Spring,2021,"Description: This course provides an in-depth examination of issues in operating system security, and assumes prior knowledge of fundamental security concepts. We will be studying research in securing computer and operating systems, with a focus on the design of authorization systems and a thorough examination of concepts, past and present, that continue to be influential in secure systems design. Topics will include protection systems, foundational security principles, classic approaches to system security, system vulnerabilities, mandatory access controls in research and commercial operating systems, capability systems, virtual machines, and security kernels. Selected seminal and current papers in the field will also aid in providing context and further understanding of the area. Meets: This class will be 100pc online and synchronous. There will be an asynchronous option for students that are unable to attend class at the scheduled time (e.g., local time zone is European / Asian, low"
